filepath,label,source,cough_source,noise_source,snr_db
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00250__snr0__cough_ALA_000347_rank021_p0.853_src274.80-275.80_clip274.80-275.80__noise_ALA_000347_oldv1_rank079_p0.624_src256.50-257.50_clip256.50-257.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank021_p0.853_src274.80-275.80_clip274.80-275.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank079_p0.624_src256.50-257.50_clip256.50-257.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00251__snr10__cough_ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00__noise_ALA_000347_oldv1_rank012_p0.953_src107.30-108.30_clip107.30-108.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank012_p0.953_src107.30-108.30_clip107.30-108.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00252__snr10__cough_ALA_E_2_2020-09-30_01-15-52_167__rank011__p0.959__136.10-138.40__noise_ALA_E_2_2020-09-30_00-39-49_327__rank002__p0.966__233.80-235.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank011__p0.959__136.10-138.40.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-39-49_327__rank002__p0.966__233.80-235.90.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00253__snr10__cough_ALA_000347_oldv1_rank044_p0.736_src2.40-3.40_clip2.40-3.40__noise_ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank044_p0.736_src2.40-3.40_clip2.40-3.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00254__snr10__cough_ALA_000347_oldv1_rank011_p0.873_src130.00-131.00_clip130.00-131.00__noise_ALA_E_2_2020-09-30_00-45-49_855__rank004__p0.944__359.10-361.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank011_p0.873_src130.00-131.00_clip130.00-131.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_00-45-49_855__rank004__p0.944__359.10-361.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00255__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank017__p0.962__76.90-79.30__noise_ALA_000347_rank030_p0.812_src140.60-141.60_clip140.60-141.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank017__p0.962__76.90-79.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank030_p0.812_src140.60-141.60_clip140.60-141.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00256__snr5__cough_ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_E_2_2020-09-30_00-27-48_845__rank006__p0.779__171.50-172.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-27-48_845__rank006__p0.779__171.50-172.90.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00257__snr5__cough_ALA_000347_oldv1_rank034_p0.757_src231.00-232.00_clip231.00-232.00__noise_ALA_000347_v2_rank013_p0.855_src212.50-213.50_clip212.50-213.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank034_p0.757_src231.00-232.00_clip231.00-232.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank013_p0.855_src212.50-213.50_clip212.50-213.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00258__snr10__cough_ALA_E_2_2020-09-30_00-57-50_867__rank006__p0.941__17.30-19.10__noise_ALA_000347_v2_rank034_p0.773_src258.40-259.40_clip258.40-259.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-57-50_867__rank006__p0.941__17.30-19.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank034_p0.773_src258.40-259.40_clip258.40-259.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00259__snr0__cough_ALA_000347_oldv1_rank075_p0.679_src345.50-346.50_clip345.50-346.50__noise_ALA_000347_oldv1_rank011_p0.910_src244.00-245.00_clip244.00-245.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank075_p0.679_src345.50-346.50_clip345.50-346.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank011_p0.910_src244.00-245.00_clip244.00-245.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00260__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80__noise_ALA_E_2_2020-09-30_00-33-49_105__rank010__p0.941__93.10-95.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-33-49_105__rank010__p0.941__93.10-95.20.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00261__snr0__cough_ALA_000347_oldv1_rank070_p0.786_src165.80-166.80_clip165.80-166.80__noise_ALA_000347_v2_rank013_p0.855_src212.50-213.50_clip212.50-213.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank070_p0.786_src165.80-166.80_clip165.80-166.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank013_p0.855_src212.50-213.50_clip212.50-213.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00262__snr10__cough_ALA_000347_oldv1_rank015_p0.859_src102.10-103.10_clip102.10-103.10__noise_ALA_000347_oldv1_rank005_p0.659_src123.40-124.40_clip123.40-124.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank015_p0.859_src102.10-103.10_clip102.10-103.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank005_p0.659_src123.40-124.40_clip123.40-124.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00263__snr0__cough_ALA_E_2_2020-09-30_00-51-50_372__rank002__p0.995__292.50-294.80__noise_ALA_000347_rank062_p0.754_src150.90-151.90_clip150.90-151.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank002__p0.995__292.50-294.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank062_p0.754_src150.90-151.90_clip150.90-151.90.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00264__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank012__p0.954__183.30-185.10__noise_ALA_E_2_2020-09-30_00-39-49_327__rank014__p0.846__241.60-243.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank012__p0.954__183.30-185.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-39-49_327__rank014__p0.846__241.60-243.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00265__snr10__cough_ALA_E_2_2020-09-30_00-09-47_321__rank015__p0.965__287.60-289.80__noise_ALA_000347_v2_rank030_p0.807_src255.10-256.10_clip255.10-256.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank015__p0.965__287.60-289.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank030_p0.807_src255.10-256.10_clip255.10-256.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00266__snr0__cough_ALA_000347_oldv1_rank025_p0.844_src119.00-120.00_clip119.00-120.00__noise_ALA_000347_oldv1_rank075_p0.654_src223.20-224.20_clip223.20-224.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank025_p0.844_src119.00-120.00_clip119.00-120.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank075_p0.654_src223.20-224.20_clip223.20-224.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00267__snr0__cough_ALA_E_2_2020-09-30_00-51-50_372__rank012__p0.976__171.00-173.20__noise_ALA_000347_oldv1_rank024_p0.822_src196.00-197.00_clip196.00-197.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank012__p0.976__171.00-173.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank024_p0.822_src196.00-197.00_clip196.00-197.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00268__snr5__cough_ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20__noise_ALA_000347_oldv1_rank055_p0.717_src300.80-301.80_clip300.80-301.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank055_p0.717_src300.80-301.80_clip300.80-301.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00269__snr10__cough_ALA_000347_oldv1_rank010_p0.887_src11.70-12.70_clip11.70-12.70__noise_ALA_E_2_2020-09-30_00-51-50_372__rank004__p0.993__98.70-101.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank010_p0.887_src11.70-12.70_clip11.70-12.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-51-50_372__rank004__p0.993__98.70-101.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00270__snr0__cough_ALA_000347_oldv1_rank005_p0.897_src90.50-91.50_clip90.50-91.50__noise_ALA_E_2_2020-09-30_00-09-47_321__rank011__p0.968__275.70-277.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank005_p0.897_src90.50-91.50_clip90.50-91.50.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-09-47_321__rank011__p0.968__275.70-277.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00271__snr10__cough_ALA_000347_oldv1_rank002_p0.921_src242.10-243.10_clip242.10-243.10__noise_ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank002_p0.921_src242.10-243.10_clip242.10-243.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00272__snr0__cough_ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20__noise_ALA_000347_v2_rank024_p0.801_src178.00-179.00_clip178.00-179.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank024_p0.801_src178.00-179.00_clip178.00-179.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00273__snr5__cough_ALA_E_2_2020-09-30_00-21-48_316__rank004__p0.961__76.70-78.80__noise_ALA_E_2_2020-09-30_00-57-50_867__rank011__p0.911__250.40-253.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-21-48_316__rank004__p0.961__76.70-78.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank011__p0.911__250.40-253.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00274__snr0__cough_ALA_000347_oldv1_rank037_p0.754_src232.80-233.80_clip232.80-233.80__noise_ALA_000347_oldv1_rank041_p0.851_src277.10-278.10_clip277.10-278.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank037_p0.754_src232.80-233.80_clip232.80-233.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank041_p0.851_src277.10-278.10_clip277.10-278.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00275__snr5__cough_ALA_000347_oldv1_rank046_p0.832_src281.90-282.90_clip281.90-282.90__noise_ALA_E_2_2020-09-30_00-57-50_867__rank014__p0.884__166.10-167.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank046_p0.832_src281.90-282.90_clip281.90-282.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_00-57-50_867__rank014__p0.884__166.10-167.70.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00276__snr0__cough_ALA_000347_oldv1_rank065_p0.701_src313.10-314.10_clip313.10-314.10__noise_ALA_000347_v2_rank025_p0.823_src140.30-141.30_clip140.30-141.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank065_p0.701_src313.10-314.10_clip313.10-314.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank025_p0.823_src140.30-141.30_clip140.30-141.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00277__snr0__cough_ALA_E_2_2020-09-30_01-03-51_362__rank008__p0.960__243.20-245.70__noise_ALA_E_2_2020-09-30_01-03-51_362__rank017__p0.910__267.10-268.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank008__p0.960__243.20-245.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank017__p0.910__267.10-268.90.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00278__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80__noise_ALA_000347_oldv1_rank069_p0.787_src225.70-226.70_clip225.70-226.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank069_p0.787_src225.70-226.70_clip225.70-226.70.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00279__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank009__p0.975__43.50-46.30__noise_ALA_E_2_2020-09-30_01-03-51_362__rank017__p0.910__267.10-268.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank009__p0.975__43.50-46.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank017__p0.910__267.10-268.90.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00280__snr0__cough_ALA_000347_oldv1_rank005_p0.903_src110.10-111.10_clip110.10-111.10__noise_ALA_000347_oldv1_rank061_p0.707_src341.00-342.00_clip341.00-342.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank005_p0.903_src110.10-111.10_clip110.10-111.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank061_p0.707_src341.00-342.00_clip341.00-342.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00281__snr10__cough_ALA_E_2_2020-09-30_01-33-53_320__rank003__p0.985__334.40-336.20__noise_ALA_E_2_2020-09-30_01-39-53_821__rank012__p0.815__111.30-112.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-33-53_320__rank003__p0.985__334.40-336.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank012__p0.815__111.30-112.80.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00282__snr5__cough_ALA_000347_oldv1_rank014_p0.870_src41.10-42.10_clip41.10-42.10__noise_ALA_000347_oldv1_rank057_p0.739_src44.80-45.80_clip44.80-45.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank014_p0.870_src41.10-42.10_clip41.10-42.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank057_p0.739_src44.80-45.80_clip44.80-45.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00283__snr10__cough_ALA_000347_oldv1_rank065_p0.714_src21.00-22.00_clip21.00-22.00__noise_ALA_E_2_2020-09-30_00-27-48_845__rank007__p0.774__290.80-292.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank065_p0.714_src21.00-22.00_clip21.00-22.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-27-48_845__rank007__p0.774__290.80-292.60.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00284__snr0__cough_ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60__noise_ALA_E_2_2020-09-30_01-51-54_564__rank013__p0.879__196.60-198.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank013__p0.879__196.60-198.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00285__snr10__cough_sample01_rank008_p0.932_src193.90-194.90_clip193.90-194.90__noise_ALA_E_2_2020-09-30_00-33-49_105__rank017__p0.907__84.90-87.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\sample01_rank008_p0.932_src193.90-194.90_clip193.90-194.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-33-49_105__rank017__p0.907__84.90-87.00.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00286__snr0__cough_ALA_000347_oldv1_rank028_p0.840_src297.60-298.60_clip297.60-298.60__noise_ALA_000347_v2_rank016_p0.871_src212.60-213.60_clip212.60-213.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank028_p0.840_src297.60-298.60_clip297.60-298.60.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank016_p0.871_src212.60-213.60_clip212.60-213.60.wav,0.0
